"Key","Series","Value"
"2021-03-18","XA.WUH.03.04.0404.01.001",3167.7639
"2021-03-19","XA.WUH.03.04.0404.01.001",3154.3611
"2021-03-20","XA.WUH.03.04.0404.01.001",3152.5069
"2021-03-21","XA.WUH.03.04.0404.01.001",3154.9306
"2021-03-22","XA.WUH.03.04.0404.01.001",3152.25
"2021-03-23","XA.WUH.03.04.0404.01.001",3155.4097
"2021-03-24","XA.WUH.03.04.0404.01.001",3155.4792
"2021-03-25","XA.WUH.03.04.0404.01.001",3156.7153
"2021-03-26","XA.WUH.03.04.0404.01.001",0
"2021-03-27","XA.WUH.03.04.0404.01.001",0
"2021-03-28","XA.WUH.03.04.0404.01.001",0
"2021-03-29","XA.WUH.03.04.0404.01.001",0
"2021-03-30","XA.WUH.03.04.0404.01.001",0
"2021-03-31","XA.WUH.03.04.0404.01.001",0
"2020-04-01","XA.WUH.03.04.0404.01.002",0
"2020-04-02","XA.WUH.03.04.0404.01.002",0
"2020-04-03","XA.WUH.03.04.0404.01.002",0
"2020-04-04","XA.WUH.03.04.0404.01.002",0
"2020-04-05","XA.WUH.03.04.0404.01.002",0
"2020-04-06","XA.WUH.03.04.0404.01.002",0
"2020-04-07","XA.WUH.03.04.0404.01.002",0
"2020-04-08","XA.WUH.03.04.0404.01.002",0
"2020-04-09","XA.WUH.03.04.0404.01.002",0
"2020-04-10","XA.WUH.03.04.0404.01.002",0
"2020-04-11","XA.WUH.03.04.0404.01.002",0
"2020-04-12","XA.WUH.03.04.0404.01.002",0
"2020-04-13","XA.WUH.03.04.0404.01.002",0
"2020-04-14","XA.WUH.03.04.0404.01.002",0
"2020-04-15","XA.WUH.03.04.0404.01.002",0
"2020-04-16","XA.WUH.03.04.0404.01.002",0
"2020-04-17","XA.WUH.03.04.0404.01.002",0
"2020-04-18","XA.WUH.03.04.0404.01.002",0
"2020-04-19","XA.WUH.03.04.0404.01.002",0
"2020-04-20","XA.WUH.03.04.0404.01.002",0
"2020-04-21","XA.WUH.03.04.0404.01.002",0
"2020-04-22","XA.WUH.03.04.0404.01.002",0
"2020-04-23","XA.WUH.03.04.0404.01.002",0
"2020-04-24","XA.WUH.03.04.0404.01.002",0
"2020-04-25","XA.WUH.03.04.0404.01.002",0
"2020-04-26","XA.WUH.03.04.0404.01.002",0
"2020-04-27","XA.WUH.03.04.0404.01.002",0
"2020-04-28","XA.WUH.03.04.0404.01.002",0
"2020-04-29","XA.WUH.03.04.0404.01.002",0
"2020-04-30","XA.WUH.03.04.0404.01.002",0
"2020-05-01","XA.WUH.03.04.0404.01.002",0
"2020-05-02","XA.WUH.03.04.0404.01.002",0
"2020-05-03","XA.WUH.03.04.0404.01.002",0
"2020-05-04","XA.WUH.03.04.0404.01.002",0
"2020-05-05","XA.WUH.03.04.0404.01.002",0
"2020-05-06","XA.WUH.03.04.0404.01.002",0
"2020-05-07","XA.WUH.03.04.0404.01.002",0
"2020-05-08","XA.WUH.03.04.0404.01.002",0
"2020-05-09","XA.WUH.03.04.0404.01.002",0
"2020-05-10","XA.WUH.03.04.0404.01.002",0
"2020-05-11","XA.WUH.03.04.0404.01.002",0
"2020-05-12","XA.WUH.03.04.0404.01.002",0
"2020-05-13","XA.WUH.03.04.0404.01.002",0
"2020-05-14","XA.WUH.03.04.0404.01.002",0
"2020-05-15","XA.WUH.03.04.0404.01.002",0
"2020-05-16","XA.WUH.03.04.0404.01.002",0
"2020-05-17","XA.WUH.03.04.0404.01.002",0
"2020-05-18","XA.WUH.03.04.0404.01.002",0
"2020-05-19","XA.WUH.03.04.0404.01.002",0
"2020-05-20","XA.WUH.03.04.0404.01.002",0
"2020-05-21","XA.WUH.03.04.0404.01.002",0
"2020-05-22","XA.WUH.03.04.0404.01.002",0
"2020-05-23","XA.WUH.03.04.0404.01.002",0
"2020-05-24","XA.WUH.03.04.0404.01.002",0
"2020-05-25","XA.WUH.03.04.0404.01.002",0
"2020-05-26","XA.WUH.03.04.0404.01.002",0
"2020-05-27","XA.WUH.03.04.0404.01.002",0
"2020-05-28","XA.WUH.03.04.0404.01.002",0
"2020-05-29","XA.WUH.03.04.0404.01.002",0
"2020-05-30","XA.WUH.03.04.0404.01.002",0
"2020-05-31","XA.WUH.03.04.0404.01.002",0
"2020-06-01","XA.WUH.03.04.0404.01.002",0
"2020-06-02","XA.WUH.03.04.0404.01.002",0
"2020-06-03","XA.WUH.03.04.0404.01.002",0
"2020-06-04","XA.WUH.03.04.0404.01.002",0
"2020-06-05","XA.WUH.03.04.0404.01.002",0
"2020-06-06","XA.WUH.03.04.0404.01.002",0
"2020-06-07","XA.WUH.03.04.0404.01.002",0
"2020-06-08","XA.WUH.03.04.0404.01.002",0
"2020-06-09","XA.WUH.03.04.0404.01.002",0
"2020-06-10","XA.WUH.03.04.0404.01.002",0
"2020-06-11","XA.WUH.03.04.0404.01.002",0
"2020-06-12","XA.WUH.03.04.0404.01.002",0
"2020-06-13","XA.WUH.03.04.0404.01.002",0
"2020-06-14","XA.WUH.03.04.0404.01.002",0
"2020-06-15","XA.WUH.03.04.0404.01.002",0
"2020-06-16","XA.WUH.03.04.0404.01.002",0
"2020-06-17","XA.WUH.03.04.0404.01.002",0
"2020-06-18","XA.WUH.03.04.0404.01.002",0
"2020-06-19","XA.WUH.03.04.0404.01.002",0
"2020-06-20","XA.WUH.03.04.0404.01.002",0
"2020-06-21","XA.WUH.03.04.0404.01.002",0
"2020-06-22","XA.WUH.03.04.0404.01.002",0
"2020-06-23","XA.WUH.03.04.0404.01.002",0
"2020-06-24","XA.WUH.03.04.0404.01.002",0
"2020-06-25","XA.WUH.03.04.0404.01.002",0
"2020-06-26","XA.WUH.03.04.0404.01.002",0
"2020-06-27","XA.WUH.03.04.0404.01.002",0
"2020-06-28","XA.WUH.03.04.0404.01.002",0
"2020-06-29","XA.WUH.03.04.0404.01.002",0
"2020-06-30","XA.WUH.03.04.0404.01.002",0
"2020-07-01","XA.WUH.03.04.0404.01.002",0
